,whatever_youd_like,content,1,company,commerce,government,year,also,years,group,retailer,still,based,told,pay,reported,part,firm,recently,four,following,jobs,amazon,said,walmart,percent,new,stores,sales,index,online,pandas,_2,u,would,business,market,last,one,target,billion,store,first,like,companies,according,gt,per,retail,inc,could,customers,retailers,time,shares,amp,e,two,million,people,2,growth,products,day,price,com,cent,share,deal,div,delivery,prime,quarter,service,health,stock,p,says,may,shoppers,buy,5,make,brands,grocery,many,including,3,even,much,since,big,analyst,whole,0,services,get,industry,re,chief,home,data,foods,4,technology,already,toys,items,well,chain,tax,investors,shopping,month,consumer,cnbc,food,earnings,announced,high,analysts,executive,10,week,ceo,world,employees,r,2017,best,take,care,long,thursday,going,bloomberg,7,giant,plans,prices,revenue,three,next,consumers,back,move,alexa,child,made,co,report,biggest,use,president,way,6,see,go,less,workers,holiday,past,china,around,google,months,largest,recent,end,another,trump,sell,bezos,brand,goods,mr,want,tuesday,selling,better,second,2018,higher,m,costs,help,third,top,digital,walgreens,financial,earlier,monday,across,kroger,wednesday,tech,making,customer,work,value,markets,expected,start,money,product,private,number,20,street,think,8,added,between,members,free,officer,ago,9,12,need,cloud,apple,news,increase,against,capital,growing,likely,2016,called,15,businesses,locations,friday,investment,research,cost,space,offer,results,far,statement,among,become,0,lower,spending,york,come,season
1603,1,0,0,0,0,0,0.001734605,0,0,0,0.001587302,0,0,0.005376344,0,0.002793296,0,0,0,0,0,0,0,0.003125,0.004862237,0.001453488,0.00101833,0.002962963,0,0,0.007122507,0,0,0,0.001344086,0,0.002642008,0.001129944,0,0.001550388,0.003159558,0,0.001108647,0,0,0.001269036,0,0,0,0,0,0,0.004106776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002673797,0.002293578,0,0,0,0.002364066,0,0,0,0,0,0,0,0,0,0.006557377,0,0,0,0,0,0,0.001996008,0.002277904,0,0,0,0,0,0,0,0,0,0,0,0.002506266,0,0,0,0.003076923,0,0,0,0,0,0.002415459,0,0.00286533,0,0,0.002298851,0,0.00295858,0,0,0.00243309,0,0,0,0,0,0,0,0,0.002624672,0,0,0,0,0,0.002739726,0,0,0,0.002610966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005813953,0,0,0,0,0,0,0,0,0.003003003,0,0,0,0,0.008438819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0,0,0,0,0.003267974,0,0,0,0.004672897,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,1,0,0,0,0,0.008064516,0.000867303,0.001901141,0.003016591,0,0,0,0,0,0,0,0.008333333,0,0.003773585,0,0.005347594,0,0,0.003125,0,0.004360465,0.00305499,0.004444444,0,0,0.001424501,0,0,0,0.008064516,0,0,0.002259887,0.003412969,0.001550388,0.001579779,0.005514706,0.001108647,0.00281294,0.001633987,0.002538071,0,0,0.0064,0,0.006259781,0,0.004106776,0,0,0,0,0,0,0,0.001779359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081633,0,0.002325581,0,0.006185567,0.003278689,0,0,0,0,0.002066116,0.004081633,0.001996008,0.004555809,0,0,0,0,0.009111617,0.00248139,0,0,0,0,0,0,0,0.002309469,0,0.003076923,0,0.00273224,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923,0,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003115265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003,0.008928571,0,0,0,0,0,0,0.003278689,0,0,0.003344482,0,0.003472222,0.003546099,0,0.008097166,0.003246753,0,0,0,0,0,0.00310559,0,0,0,0,0,0,0,0.003731343,0,0,0,0,0,0.004065041,0,0,0,0,0,0,0,0.003389831,0,0,0,0,0,0,0.003745318,0,0,0,0.003968254,0,0,0,0.007722008,0,0,0.003802281,0.004366812,0,0,0,0,0.012711864,0,0.003831418,0,0.003745318,0,0,0,0,0,0.00952381,0.008438819,0.007352941,0
1605,1,0,0,0.004042037,0,0,0,0.00095057,0.003016591,0,0.001587302,0,0,0,0,0,0,0,0,0,0,0,0,0.0015625,0.001620746,0,0,0.004444444,0,0,0.001424501,0,0,0,0.002688172,0,0,0,0,0,0,0,0.001108647,0.00140647,0.001633987,0.002538071,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0.002169197,0,0,0,0,0,0,0,0.002293578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002070393,0,0,0,0,0.001996008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005333333,0,0.003787879,0,0,0,0.002439024,0,0,0,0,0,0,0,0,0,0,0,0.002610966,0,0,0,0,0,0,0,0,0,0,0,0.002923977,0,0,0,0,0,0.004651163,0,0,0,0,0.003030303,0,0,0,0,0,0.00330033,0,0,0,0,0,0.003649635,0,0.006688963,0,0,0,0,0,0,0,0,0,0,0,0,0.007462687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003745318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004201681,0,0,0,0,0,0.003745318,0,0,0,0,0,0,0,0,0
1606,0,0,0.001386963,0.000808407,0,0,0.000867303,0,0,0.001297017,0.001587302,0.002061856,0,0,0,0,0,0.007380074,0,0,0,0,0.000826446,0,0,0.00872093,0.00203666,0,0.002816901,0,0.001424501,0,0,0,0,0,0.001321004,0.002259887,0,0.001550388,0,0,0,0,0,0,0,0,0.0048,0,0,0,0,0,0.005545287,0,0,0,0,0,0,0.002169197,0,0,0.002155172,0,0,0,0,0.002293578,0,0,0.002525253,0,0,0.004454343,0,0,0.002040816,0,0.004651163,0.001960784,0.002061856,0,0,0,0,0,0,0,0,0,0.002531646,0,0,0,0,0,0,0,0,0,0,0,0,0.004618938,0,0,0,0.00273224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0,0,0.009230769,0,0,0,0.002906977,0.00280112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003257329,0,0,0,0,0,0.003401361,0.006289308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004065041,0,0,0,0.003610108,0,0.003663004,0.003333333,0,0,0,0,0,0,0.003676471,0,0,0,0,0,0,0,0,0.003861004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,1,0,0,0.00323363,0,0,0,0,0,0,0,0,0,0.002688172,0,0,0,0,0,0,0,0,0.004958678,0.0015625,0,0,0.00101833,0,0,0,0,0,0,0,0,0.001317523,0,0.001129944,0.002275313,0,0,0,0,0.00140647,0,0.001269036,0,0,0,0,0,0,0,0.001488095,0,0,0,0,0,0.002,0,0,0,0,0.006465517,0,0,0,0,0,0,0,0,0.004728132,0,0,0,0,0,0,0,0,0.002061856,0,0,0,0,0,0,0.002040816,0,0,0,0,0,0,0.002277904,0,0,0,0,0.002717391,0,0,0.002724796,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0.002469136,0,0,0,0,0,0,0,0,0,0,0.002439024,0,0,0,0,0,0,0,0,0,0,0,0.002610966,0,0,0,0,0,0.002770083,0,0,0,0.003134796,0,0,0,0,0,0.002873563,0,0,0,0,0,0,0,0,0,0,0,0,0.00660066,0,0,0,0,0.003278689,0,0.003278689,0,0,0,0.003546099,0,0,0.003246753,0,0,0,0,0,0,0,0,0,0,0,0,0.003636364,0,0,0,0,0,0.008298755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003676471,0,0,0,0,0,0,0,0,0,0,0.003571429,0,0,0,0,0,0,0,0,0,0,0,0.003921569,0,0.003984064,0,0,0,0,0.003676471,0
1608,0,0,0,0,0,0,0.004336513,0.002851711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001652893,0,0,0,0,0,0.001408451,0,0,0,0,0,0,0,0,0.002259887,0.001137656,0,0,0.003676471,0.001108647,0.00140647,0,0,0,0,0,0,0,0.003412969,0,0.001488095,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010600707,0,0,0,0,0,0,0,0,0,0,0.002066116,0.002040816,0,0.004555809,0,0,0,0,0,0,0,0,0,0,0,0.002506266,0,0.002309469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002762431,0,0,0,0,0.049180328,0,0,0,0,0,0.003134796,0,0.002923977,0,0,0,0,0,0.009302326,0,0,0,0.005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003344482,0,0,0,0,0,0,0,0.006289308,0,0,0,0,0,0.003311258,0,0,0,0,0,0,0,0,0,0,0,0.004065041,0,0.003225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041
1609,1,0,0.001386963,0.002425222,0,0,0,0.001901141,0.001508296,0,0.001587302,0.004123711,0.002066116,0,0.021126761,0,0.002777778,0,0,0,0,0,0.004132231,0.003125,0,0,0.00101833,0,0,0,0.001424501,0,0,0,0.002688172,0,0.001321004,0.001129944,0.001137656,0,0,0,0,0,0,0.005076142,0,0.002673797,0,0,0.004694836,0,0,0,0.001848429,0,0,0,0,0.002,0,0,0,0,0.004310345,0,0,0,0,0,0,0,0,0.002364066,0,0.017817372,0,0,0,0,0,0,0.004123711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006833713,0,0,0,0,0,0,0,0,0.002309469,0,0,0,0,0,0,0,0.002415459,0,0,0,0,0,0,0,0,0,0.00243309,0,0,0.03030303,0,0,0,0.002439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0,0,0,0,0,0.002923977,0,0.002873563,0.034883721,0,0.002898551,0,0,0,0,0.003039514,0.002793296,0,0.00297619,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003636364,0,0,0,0,0,0,0,0,0,0.003436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0,0,0,0,0,0,0.003802281,0,0,0,0,0,0,0,0,0,0,0,0.003690037,0,0,0,0,0,0,0
1610,0,0,0,0.001616815,0,0,0,0,0,0,0,0,0,0.002688172,0,0.002793296,0,0,0,0,0,0,0,0,0.004862237,0,0,0.001481481,0,0,0,0,0,0,0,0.002635046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002293578,0,0,0,0,0,0,0,0,0.002040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273224,0,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0.002849003,0,0,0,0,0.002923977,0,0,0,0,0,0,0,0,0,0,0.002793296,0,0,0,0.00330033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,1,0,0,0.001616815,0,0,0,0,0.001508296,0,0.003174603,0,0,0,0,0,0,0.003690037,0,0,0,0,0,0.0015625,0.001620746,0,0.00101833,0,0,0,0,0,0,0,0,0,0,0,0.001137656,0,0,0,0.001108647,0,0,0,0,0.002673797,0,0,0,0,0,0,0.001848429,0,0,0.0032,0.006507592,0,0,0,0,0,0,0,0.005347594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002325581,0,0,0,0,0,0,0,0.002066116,0,0.001996008,0,0,0,0,0,0,0,0,0.002192982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003333333,0.002298851,0,0,0.002557545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002739726,0,0,0,0,0,0,0.002688172,0,0,0,0,0.00304878,0.002849003,0,0,0,0,0,0,0,0,0,0,0,0.002985075,0,0,0,0,0.003003003,0,0,0.00330033,0,0,0,0,0,0.003649635,0.003278689,0.003344482,0,0,0,0,0,0,0,0,0,0,0,0,0.003731343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0.003436426,0,0,0,0,0,0.00456621,0,0.003289474,0.003558719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0,0,0
1612,1,0,0,0.002425222,0,0,0,0,0,0,0.003174603,0,0,0,0.003521127,0,0,0,0,0,0.005347594,0,0,0.00234375,0.004862237,0,0.00305499,0.001481481,0,0,0,0,0,0,0.00672043,0.001317523,0,0.001129944,0.001137656,0,0,0.001838235,0,0.00140647,0,0,0,0.002673797,0.0016,0,0,0.001706485,0,0,0,0,0,0,0,0,0,0,0,0.004761905,0,0,0,0.004132231,0,0.002293578,0.003030303,0,0,0,0,0,0,0,0,0.002638522,0,0,0.002061856,0,0.003448276,0.00621118,0,0,0,0,0,0,0.002531646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005952381,0,0,0,0,0,0,0.003333333,0.004597701,0,0.00295858,0,0,0,0.002666667,0,0.003787879,0,0,0,0,0,0,0.002906977,0.00280112,0,0,0,0.002739726,0,0,0,0.002610966,0,0,0,0,0,0,0,0.00304878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006688963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003311258,0,0,0,0,0,0.003731343,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0.003389831,0,0,0,0,0,0,0.003745318,0,0,0.003571429,0,0.003787879,0,0.003496503,0,0,0,0,0,0.019047619,0.004926108,0,0,0.004237288,0,0,0.004385965,0,0,0.003690037,0,0,0,0,0,0,0
1613,0,0,0,0.000808407,0,0,0.000867303,0.003802281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002479339,0.00078125,0,0,0.00101833,0,0,0,0,0,0,0,0,0,0,0,0.001137656,0,0,0,0,0.00140647,0,0,0,0,0,0,0.001564945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002364066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002040816,0.001996008,0,0,0,0,0,0.002277904,0,0,0,0.002849003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002298851,0,0,0,0.007109005,0.00243309,0,0,0,0,0,0,0,0,0,0.002906977,0,0,0,0,0,0,0,0,0.002610966,0,0.002695418,0,0.008196721,0,0.002770083,0,0,0,0.006269592,0,0,0,0,0.010273973,0,0,0,0,0,0,0,0,0,0,0,0.00297619,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003663004,0,0,0,0.008298755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003571429,0,0,0,0,0,0,0.004237288,0,0,0,0,0,0,0,0,0,0,0,0.003676471,0
1614,1,0,0.001386963,0,0,0,0,0.002851711,0,0,0,0,0,0.005376344,0,0,0,0,0,0,0,0,0.002479339,0.00078125,0,0.011627907,0,0.005925926,0.007042254,0.009174312,0.002849003,0,0,0,0.001344086,0,0.001321004,0.001129944,0.001137656,0,0,0.003676471,0,0,0,0,0,0,0.008,0,0,0.003412969,0.006160164,0,0.007393715,0,0,0,0,0.002,0.003558719,0.002169197,0.00212766,0.002380952,0,0,0,0,0,0.002293578,0,0,0,0,0,0.006681514,0,0,0,0.01055409,0,0.003921569,0,0,0,0,0.001858736,0.002227171,0.002066116,0.002040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002222222,0,0,0,0.002915452,0,0,0,0,0.003333333,0.002298851,0,0.00295858,0,0,0.00243309,0,0,0,0,0,0,0,0,0,0.002906977,0,0,0.00255102,0,0,0.003759398,0,0,0,0,0,0,0,0,0,0,0.00304878,0,0,0.003115265,0,0,0,0.003424658,0.005747126,0,0.023255814,0,0,0.008955224,0,0,0,0,0.003003003,0.00297619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007782101,0,0,0,0.007462687,0,0,0.011152416,0,0,0.003636364,0,0,0,0,0.003436426,0,0,0,0,0,0,0.003649635,0.007326007,0,0,0,0,0,0,0,0,0,0,0,0.007142857,0.003968254,0.003787879,0,0,0,0,0,0,0,0,0.009852217,0,0,0,0,0,0.00877193,0,0,0.003690037,0.003984064,0,0,0.004761905,0,0,0
1615,1,0,0,0.001616815,0,0,0,0.00095057,0.001508296,0,0.001587302,0,0,0.002688172,0,0,0,0,0,0,0,0,0.000826446,0.0015625,0,0,0.00203666,0.001481481,0,0,0,0,0,0,0,0,0.001321004,0,0,0,0,0.003676471,0.002217295,0,0.001633987,0,0,0,0,0,0,0.001706485,0.002053388,0,0,0,0,0,0,0.002,0,0,0.00212766,0,0,0,0,0.004132231,0,0,0,0,0,0,0,0,0,0,0,0.002638522,0.002325581,0,0,0.006557377,0,0.002070393,0,0,0.002066116,0,0,0,0,0,0,0,0,0.00248139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243309,0.002666667,0,0,0,0,0,0.002439024,0,0,0,0,0,0,0,0,0,0,0,0,0.003184713,0.002695418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005970149,0,0,0,0,0,0.00297619,0,0,0,0,0,0,0.006557377,0,0,0,0,0.003472222,0,0,0,0,0,0,0,0,0,0,0,0.003311258,0,0,0,0,0,0.003731343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0,0,0,0,0,0,0,0,0,0,0,0
1616,1,0,0,0.000808407,0,0,0,0.001901141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001652893,0.00078125,0,0,0.00407332,0,0,0,0.001424501,0,0,0,0,0,0,0,0.002275313,0,0,0,0,0.004219409,0,0,0,0,0.0016,0,0,0.005119454,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0.003030303,0,0,0,0,0,0,0,0.002040816,0,0,0,0.004123711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002277904,0,0,0,0,0.002717391,0,0,0.002724796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002298851,0,0,0,0,0,0,0,0,0,0,0,0.002439024,0,0.002624672,0.002906977,0,0,0,0.002298851,0,0,0,0,0,0,0,0,0.049180328,0,0,0,0,0,0.006269592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003891051,0,0,0,0,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,0,0,0,0.002425222,0,0,0.000867303,0.001901141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001652893,0,0,0,0,0,0,0,0,0,0,0,0.001344086,0.001317523,0,0,0.002275313,0,0,0,0,0,0.003267974,0,0,0,0,0,0.001564945,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002277904,0,0,0,0,0,0,0,0,0.002309469,0,0,0.002222222,0,0,0,0,0,0,0,0,0,0.002298851,0,0,0,0,0,0,0,0,0,0,0.003076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002688172,0.024590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002793296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004048583,0,0,0,0,0,0,0.00310559,0,0,0,0,0,0.003205128,0,0.007462687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003831418,0,0,0,0,0,0,0,0,0,0,0
1618,1,0,0,0.000808407,0,0,0,0.001901141,0,0,0,0.002061856,0,0,0,0,0,0,0,0.005555556,0,0,0.001652893,0,0,0.004360465,0,0.004444444,0.001408451,0,0,0,0,0,0,0,0,0,0,0.001550388,0,0.005514706,0.001108647,0.00140647,0.001633987,0,0,0,0,0,0.00312989,0,0.002053388,0,0.001848429,0,0,0.0016,0,0,0,0,0,0,0.002155172,0,0,0,0,0.002293578,0,0,0,0,0,0.004454343,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0.007594937,0,0,0,0,0,0,0,0.002849003,0,0,0,0,0,0,0,0.002222222,0,0,0,0,0,0.002967359,0,0.004032258,0,0,0,0,0,0.002369668,0,0,0,0,0,0.002747253,0,0.002439024,0,0,0,0,0,0.00255102,0.002298851,0.002739726,0,0,0,0.002610966,0,0.002695418,0,0,0,0,0,0,0,0,0,0,0,0.002923977,0,0,0,0.004651163,0.005797101,0,0.002985075,0,0.003030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003344482,0,0.003472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007272727,0,0,0.003891051,0,0,0,0,0,0,0,0.003610108,0,0,0,0,0,0,0,0,0,0.007352941,0,0,0,0,0.003968254,0,0.004484305,0.003496503,0,0,0,0,0,0,0.009852217,0,0,0.004237288,0.00462963,0,0,0,0,0,0,0,0,0,0,0,0
1619,1,0,0,0,0,0,0,0.00095057,0,0,0,0,0.002066116,0,0,0.002793296,0,0.003690037,0,0,0,0,0,0.0015625,0,0.004360465,0,0,0,0,0,0,0,0,0.001344086,0,0,0,0,0,0,0,0,0.00281294,0,0.002538071,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.002293578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0.002066116,0,0,0,0,0,0,0,0.002277904,0,0,0,0,0,0,0,0.002724796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003184713,0,0,0.008196721,0,0,0,0,0,0.012539185,0,0,0,0,0,0,0,0,0,0,0,0.005847953,0,0,0,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0.003472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004149378,0,0,0,0,0,0,0.006097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004237288,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,0,0,0,0,0,0,0,0.00095057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101833,0,0,0,0,0,0,0,0,0,0,0,0.002275313,0,0,0,0,0.00140647,0,0,0,0,0,0,0,0,0,0,0.001848429,0,0,0,0,0,0,0,0,0.002380952,0,0,0,0.002066116,0,0.002293578,0,0,0,0,0,0,0,0,0.002040816,0,0,0,0.002061856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081633,0,0,0.003731343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,0,0,0,0.000808407,0,0,0,0.00095057,0.001508296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000826446,0,0,0,0,0,0,0.009174312,0,0,0,0,0,0,0.003963012,0,0,0,0,0,0,0.00281294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006681514,0,0,0,0,0,0,0.004123711,0,0,0,0.001858736,0,0,0.002040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002222222,0,0.005952381,0.002994012,0,0,0,0.005730659,0,0,0,0,0,0,0.002369668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002610966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002793296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003436426,0.008298755,0,0,0,0,0,0.003649635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003831418,0,0,0,0,0.003984064,0,0,0,0,0,0
1622,1,0.017699115,0,0,0,0,0,0.00095057,0,0,0,0.006185567,0,0,0,0,0,0,0,0,0,0,0.003305785,0,0,0,0,0,0,0,0,0,0,0,0.005376344,0,0,0,0.001137656,0,0.014218009,0,0.003325942,0.00140647,0,0,0,0,0,0,0.001564945,0,0,0.001488095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264463,0,0,0,0,0.002525253,0.002364066,0,0,0,0.007067138,0.002040816,0,0,0,0,0,0,0,0,0,0,0,0.005988024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005952381,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0.002666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002923977,0,0,0.006849315,0,0,0,0,0,0,0,0,0,0,0,0,0.006849315,0,0.042105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937008,0,0,0,0,0,0,0,0,0,0,0,0,0.003436426,0,0,0,0,0,0,0,0,0,0.003389831,0,0,0,0,0,0,0.003745318,0,0,0.003571429,0,0,0,0,0,0,0.003571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
